Instrument Name,DustTrak DRX
Model Number,8534
Serial Number,8534203806
Firmware Version,3.7
Calibration Date,22/02/2024
Test Name,ESJB_dt02_001
Test Start Time,05:04:05 PM
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.022
PM1 Minimum [mg/m3],0.010
PM1 Maximum [mg/m3],0.073
PM1 TWA [mg/m3],0.017
PM2.5 Average [mg/m3],0.022
PM2.5 Minimum [mg/m3],0.010
PM2.5 Maximum [mg/m3],0.073
PM2.5 TWA [mg/m3],0.017
PM4 Average [mg/m3],0.023
PM4 Minimum [mg/m3],0.011
PM4 Maximum [mg/m3],0.077
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.035
PM10 Minimum [mg/m3],0.011
PM10 Maximum [mg/m3],0.152
PM10 TWA [mg/m3],0.022
TOTAL Average [mg/m3],0.047
TOTAL Minimum [mg/m3],0.011
TOTAL Maximum [mg/m3],0.284
TOTAL TWA [mg/m3],0.024
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4317

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
219060,0.015,0.015,0.015,0.015,0.015,,
219120,0.014,0.014,0.015,0.016,0.016,,
219180,0.014,0.014,0.015,0.015,0.015,,
219240,0.015,0.015,0.015,0.016,0.016,,
219300,0.014,0.014,0.015,0.015,0.015,,
219360,0.015,0.015,0.015,0.016,0.016,,
219420,0.014,0.014,0.015,0.015,0.015,,
219480,0.014,0.014,0.015,0.015,0.015,,
219540,0.015,0.015,0.015,0.016,0.016,,
219600,0.014,0.014,0.015,0.015,0.015,,
219660,0.014,0.014,0.015,0.016,0.016,,
219720,0.014,0.014,0.015,0.015,0.015,,
219780,0.014,0.014,0.014,0.015,0.015,,
219840,0.014,0.014,0.015,0.016,0.016,,
219900,0.014,0.014,0.015,0.015,0.015,,
219960,0.014,0.014,0.014,0.015,0.015,,
220020,0.014,0.014,0.014,0.015,0.015,,
220080,0.014,0.014,0.015,0.015,0.015,,
220140,0.014,0.014,0.014,0.015,0.015,,
220200,0.014,0.014,0.015,0.015,0.015,,
220260,0.014,0.014,0.014,0.015,0.015,,
220320,0.014,0.014,0.015,0.016,0.016,,
220380,0.014,0.014,0.015,0.015,0.015,,
220440,0.014,0.014,0.014,0.015,0.015,,
220500,0.014,0.014,0.014,0.015,0.015,,
220560,0.014,0.014,0.015,0.015,0.015,,
220620,0.014,0.014,0.015,0.016,0.016,,
220680,0.014,0.014,0.015,0.015,0.015,,
220740,0.014,0.014,0.014,0.015,0.015,,
220800,0.014,0.014,0.014,0.015,0.015,,
220860,0.014,0.014,0.014,0.015,0.015,,
220920,0.014,0.014,0.014,0.015,0.015,,
220980,0.014,0.014,0.014,0.015,0.015,,
221040,0.014,0.014,0.014,0.015,0.015,,
221100,0.014,0.014,0.014,0.016,0.016,,
221160,0.014,0.014,0.014,0.015,0.015,,
221220,0.014,0.014,0.014,0.015,0.015,,
221280,0.014,0.014,0.014,0.015,0.015,,
221340,0.014,0.014,0.014,0.015,0.015,,
221400,0.014,0.014,0.014,0.015,0.015,,
221460,0.014,0.014,0.014,0.015,0.015,,
221520,0.014,0.014,0.014,0.015,0.015,,
221580,0.014,0.014,0.014,0.015,0.015,,
221640,0.014,0.014,0.014,0.015,0.015,,
221700,0.014,0.014,0.014,0.015,0.015,,
221760,0.014,0.014,0.014,0.015,0.015,,
221820,0.014,0.014,0.014,0.015,0.015,,
221880,0.014,0.014,0.014,0.015,0.015,,
221940,0.014,0.014,0.014,0.015,0.015,,
222000,0.013,0.013,0.014,0.014,0.014,,
222060,0.014,0.014,0.014,0.015,0.015,,
222120,0.014,0.014,0.014,0.015,0.015,,
222180,0.014,0.014,0.014,0.014,0.014,,
222240,0.014,0.014,0.014,0.014,0.014,,
222300,0.014,0.014,0.014,0.014,0.014,,
222360,0.013,0.013,0.014,0.014,0.014,,
222420,0.014,0.014,0.014,0.014,0.015,,
222480,0.014,0.014,0.014,0.015,0.015,,
222540,0.014,0.014,0.014,0.014,0.014,,
222600,0.014,0.014,0.014,0.014,0.014,,
222660,0.014,0.014,0.014,0.014,0.014,,
222720,0.014,0.014,0.014,0.014,0.014,,
222780,0.014,0.014,0.014,0.014,0.014,,
222840,0.014,0.014,0.014,0.014,0.014,,
222900,0.014,0.014,0.014,0.014,0.014,,
222960,0.014,0.014,0.014,0.014,0.014,,
223020,0.014,0.014,0.014,0.014,0.014,,
223080,0.014,0.014,0.014,0.014,0.014,,
223140,0.014,0.014,0.014,0.014,0.014,,
223200,0.014,0.014,0.014,0.014,0.014,,
223260,0.014,0.014,0.014,0.014,0.014,,
223320,0.013,0.013,0.014,0.014,0.014,,
223380,0.014,0.014,0.014,0.015,0.015,,
223440,0.013,0.013,0.014,0.014,0.014,,
223500,0.014,0.014,0.014,0.014,0.014,,
223560,0.013,0.013,0.014,0.014,0.014,,
223620,0.013,0.013,0.014,0.014,0.014,,
223680,0.014,0.014,0.014,0.014,0.014,,
223740,0.014,0.014,0.014,0.014,0.014,,
223800,0.014,0.014,0.014,0.014,0.014,,
223860,0.014,0.014,0.014,0.014,0.014,,
223920,0.013,0.013,0.014,0.014,0.014,,
223980,0.014,0.014,0.014,0.014,0.014,,
224040,0.013,0.013,0.013,0.014,0.014,,
224100,0.013,0.013,0.014,0.014,0.014,,
224160,0.013,0.013,0.014,0.014,0.014,,
224220,0.013,0.013,0.014,0.014,0.014,,
224280,0.013,0.013,0.014,0.014,0.014,,
224340,0.013,0.013,0.014,0.014,0.014,,
224400,0.013,0.013,0.014,0.014,0.014,,
224460,0.013,0.013,0.013,0.014,0.014,,
224520,0.014,0.014,0.014,0.014,0.014,,
224580,0.013,0.013,0.013,0.014,0.014,,
224640,0.013,0.013,0.014,0.014,0.014,,
224700,0.013,0.013,0.013,0.013,0.014,,
224760,0.013,0.013,0.013,0.014,0.014,,
224820,0.013,0.013,0.013,0.014,0.014,,
224880,0.013,0.013,0.013,0.014,0.014,,
224940,0.013,0.013,0.014,0.014,0.014,,
225000,0.013,0.013,0.013,0.014,0.014,,
225060,0.013,0.013,0.013,0.014,0.014,,
225120,0.013,0.013,0.013,0.013,0.013,,
225180,0.013,0.013,0.013,0.014,0.014,,
225240,0.013,0.013,0.013,0.014,0.014,,
225300,0.013,0.013,0.013,0.013,0.013,,
225360,0.013,0.013,0.013,0.014,0.014,,
225420,0.013,0.013,0.013,0.014,0.014,,
225480,0.013,0.013,0.013,0.014,0.014,,
225540,0.013,0.013,0.014,0.014,0.014,,
225600,0.013,0.013,0.014,0.014,0.014,,
225660,0.013,0.013,0.013,0.014,0.014,,
225720,0.013,0.013,0.013,0.014,0.014,,
225780,0.013,0.013,0.013,0.014,0.014,,
225840,0.013,0.013,0.013,0.014,0.014,,
225900,0.013,0.013,0.013,0.013,0.013,,
225960,0.013,0.013,0.013,0.014,0.014,,
226020,0.013,0.013,0.013,0.014,0.014,,
226080,0.013,0.013,0.013,0.014,0.014,,
226140,0.013,0.013,0.013,0.014,0.014,,
226200,0.013,0.013,0.013,0.014,0.014,,
226260,0.013,0.013,0.013,0.014,0.014,,
226320,0.013,0.013,0.013,0.014,0.014,,
226380,0.013,0.013,0.013,0.014,0.014,,
226440,0.013,0.013,0.013,0.014,0.014,,
226500,0.013,0.013,0.013,0.013,0.013,,
226560,0.013,0.013,0.013,0.013,0.013,,
226620,0.013,0.013,0.013,0.014,0.014,,
226680,0.013,0.013,0.013,0.013,0.013,,
226740,0.013,0.013,0.013,0.013,0.013,,
226800,0.013,0.013,0.013,0.013,0.013,,
226860,0.013,0.013,0.013,0.014,0.014,,
226920,0.013,0.013,0.013,0.014,0.014,,
226980,0.013,0.013,0.013,0.013,0.013,,
227040,0.013,0.013,0.013,0.013,0.013,,
227100,0.013,0.013,0.013,0.013,0.013,,
227160,0.013,0.013,0.013,0.013,0.013,,
227220,0.013,0.013,0.013,0.014,0.014,,
227280,0.013,0.013,0.013,0.014,0.014,,
227340,0.013,0.013,0.013,0.014,0.014,,
227400,0.013,0.013,0.013,0.013,0.013,,
227460,0.013,0.013,0.013,0.014,0.014,,
227520,0.013,0.013,0.013,0.013,0.013,,
227580,0.013,0.013,0.013,0.014,0.014,,
227640,0.013,0.013,0.013,0.014,0.014,,
227700,0.013,0.013,0.013,0.014,0.014,,
227760,0.013,0.013,0.013,0.014,0.014,,
227820,0.013,0.013,0.013,0.013,0.013,,
227880,0.013,0.013,0.013,0.014,0.014,,
227940,0.013,0.013,0.013,0.014,0.014,,
228000,0.013,0.013,0.013,0.014,0.014,,
228060,0.013,0.013,0.013,0.014,0.014,,
228120,0.013,0.013,0.013,0.014,0.014,,
228180,0.013,0.013,0.013,0.014,0.014,,
228240,0.013,0.013,0.013,0.014,0.014,,
228300,0.013,0.013,0.013,0.013,0.013,,
228360,0.013,0.013,0.013,0.013,0.013,,
228420,0.013,0.013,0.013,0.014,0.014,,
228480,0.013,0.013,0.013,0.014,0.014,,
228540,0.013,0.013,0.013,0.013,0.013,,
228600,0.013,0.013,0.013,0.014,0.014,,
228660,0.013,0.013,0.013,0.014,0.015,,
228720,0.013,0.013,0.013,0.014,0.014,,
228780,0.013,0.013,0.013,0.015,0.016,,
228840,0.013,0.013,0.014,0.015,0.016,,
228900,0.014,0.014,0.014,0.015,0.017,,
228960,0.014,0.014,0.014,0.016,0.019,,
229020,0.013,0.013,0.014,0.015,0.018,,
229080,0.013,0.013,0.014,0.015,0.018,,
229140,0.013,0.013,0.014,0.015,0.017,,
229200,0.014,0.014,0.014,0.016,0.019,,
229260,0.013,0.013,0.013,0.015,0.017,,
229320,0.013,0.013,0.014,0.015,0.017,,
229380,0.013,0.013,0.013,0.015,0.017,,
229440,0.013,0.013,0.014,0.015,0.018,,
229500,0.014,0.014,0.014,0.016,0.018,,
229560,0.014,0.014,0.014,0.017,0.020,,
229620,0.013,0.013,0.013,0.015,0.016,,
229680,0.014,0.014,0.015,0.018,0.020,,
229740,0.014,0.014,0.015,0.018,0.024,,
229800,0.014,0.014,0.014,0.017,0.019,,
229860,0.014,0.014,0.014,0.016,0.018,,
229920,0.014,0.014,0.014,0.017,0.019,,
229980,0.014,0.014,0.015,0.018,0.020,,
230040,0.014,0.014,0.014,0.017,0.020,,
230100,0.014,0.014,0.015,0.020,0.022,,
230160,0.016,0.016,0.016,0.022,0.027,,
230220,0.015,0.015,0.016,0.020,0.023,,
230280,0.014,0.014,0.015,0.018,0.022,,
230340,0.015,0.015,0.015,0.020,0.022,,
230400,0.014,0.014,0.015,0.019,0.023,,
230460,0.014,0.014,0.015,0.020,0.022,,
230520,0.014,0.014,0.014,0.019,0.019,,
230580,0.014,0.014,0.015,0.020,0.022,,
230640,0.014,0.014,0.015,0.019,0.020,,
230700,0.014,0.014,0.015,0.019,0.020,,
230760,0.015,0.015,0.016,0.021,0.025,,
230820,0.014,0.014,0.015,0.019,0.020,,
230880,0.014,0.014,0.015,0.019,0.020,,
230940,0.015,0.015,0.015,0.019,0.021,,
231000,0.014,0.014,0.014,0.017,0.019,,
231060,0.014,0.014,0.015,0.018,0.019,,
231120,0.014,0.014,0.014,0.018,0.018,,
231180,0.014,0.014,0.015,0.018,0.019,,
231240,0.014,0.014,0.015,0.019,0.021,,
231300,0.015,0.015,0.015,0.020,0.021,,
231360,0.014,0.014,0.015,0.018,0.020,,
231420,0.014,0.014,0.015,0.020,0.020,,
231480,0.014,0.014,0.015,0.019,0.021,,
231540,0.014,0.014,0.015,0.018,0.019,,
231600,0.014,0.014,0.015,0.019,0.020,,
231660,0.015,0.015,0.016,0.020,0.022,,
231720,0.014,0.014,0.015,0.019,0.019,,
231780,0.014,0.014,0.015,0.019,0.021,,
231840,0.015,0.015,0.016,0.020,0.022,,
231900,0.014,0.014,0.015,0.018,0.020,,
231960,0.014,0.014,0.015,0.018,0.020,,
232020,0.014,0.014,0.014,0.018,0.018,,
232080,0.014,0.014,0.015,0.018,0.020,,
232140,0.015,0.015,0.016,0.021,0.023,,
232200,0.016,0.016,0.017,0.025,0.031,,
232260,0.018,0.018,0.020,0.033,0.044,,
232320,0.021,0.021,0.023,0.040,0.053,,
232380,0.022,0.022,0.024,0.045,0.064,,
232440,0.023,0.023,0.025,0.044,0.065,,
232500,0.021,0.021,0.023,0.042,0.057,,
232560,0.020,0.020,0.022,0.037,0.048,,
232620,0.020,0.020,0.021,0.038,0.048,,
232680,0.019,0.019,0.021,0.036,0.046,,
232740,0.019,0.019,0.021,0.034,0.041,,
232800,0.018,0.018,0.019,0.031,0.037,,
232860,0.017,0.017,0.019,0.031,0.036,,
232920,0.018,0.018,0.019,0.031,0.036,,
232980,0.017,0.017,0.018,0.029,0.033,,
233040,0.017,0.017,0.018,0.029,0.034,,
233100,0.018,0.018,0.020,0.030,0.035,,
233160,0.016,0.016,0.018,0.027,0.030,,
233220,0.018,0.018,0.020,0.030,0.038,,
233280,0.017,0.017,0.019,0.030,0.036,,
233340,0.017,0.017,0.018,0.029,0.031,,
233400,0.017,0.017,0.019,0.028,0.034,,
233460,0.017,0.017,0.018,0.028,0.032,,
233520,0.016,0.016,0.017,0.025,0.028,,
233580,0.016,0.016,0.017,0.027,0.029,,
233640,0.016,0.016,0.018,0.026,0.028,,
233700,0.016,0.016,0.018,0.025,0.028,,
233760,0.016,0.016,0.017,0.025,0.026,,
233820,0.016,0.016,0.018,0.027,0.030,,
233880,0.015,0.015,0.017,0.024,0.025,,
233940,0.016,0.016,0.017,0.025,0.028,,
234000,0.016,0.016,0.018,0.026,0.029,,
234060,0.016,0.016,0.017,0.025,0.027,,
234120,0.015,0.015,0.016,0.023,0.024,,
234180,0.015,0.015,0.017,0.025,0.027,,
234240,0.016,0.016,0.017,0.024,0.027,,
234300,0.016,0.016,0.017,0.024,0.027,,
234360,0.015,0.015,0.017,0.024,0.026,,
234420,0.015,0.015,0.016,0.022,0.024,,
234480,0.015,0.015,0.017,0.023,0.025,,
234540,0.015,0.015,0.016,0.022,0.023,,
234600,0.015,0.015,0.016,0.024,0.026,,
234660,0.015,0.015,0.016,0.023,0.025,,
234720,0.015,0.015,0.017,0.024,0.026,,
234780,0.015,0.015,0.016,0.021,0.023,,
234840,0.014,0.014,0.016,0.021,0.022,,
234900,0.015,0.015,0.016,0.023,0.023,,
234960,0.015,0.015,0.016,0.021,0.022,,
235020,0.015,0.015,0.016,0.023,0.024,,
235080,0.014,0.014,0.015,0.021,0.021,,
235140,0.014,0.014,0.016,0.021,0.021,,
235200,0.015,0.015,0.016,0.022,0.023,,
235260,0.015,0.015,0.016,0.022,0.022,,
235320,0.015,0.015,0.016,0.021,0.023,,
235380,0.015,0.015,0.016,0.021,0.023,,
235440,0.015,0.015,0.016,0.020,0.022,,
235500,0.015,0.015,0.016,0.021,0.021,,
235560,0.014,0.014,0.015,0.020,0.020,,
235620,0.014,0.014,0.015,0.021,0.021,,
235680,0.014,0.014,0.015,0.019,0.019,,
235740,0.014,0.014,0.015,0.020,0.021,,
235800,0.014,0.014,0.015,0.020,0.020,,
235860,0.014,0.014,0.015,0.020,0.021,,
235920,0.014,0.014,0.015,0.020,0.022,,
235980,0.015,0.015,0.016,0.022,0.022,,
236040,0.015,0.015,0.016,0.020,0.021,,
236100,0.014,0.014,0.015,0.019,0.020,,
236160,0.014,0.014,0.015,0.019,0.022,,
236220,0.014,0.014,0.015,0.019,0.020,,
236280,0.014,0.014,0.015,0.018,0.019,,
236340,0.015,0.015,0.016,0.020,0.023,,
236400,0.014,0.014,0.015,0.019,0.020,,
236460,0.014,0.014,0.015,0.019,0.020,,
236520,0.014,0.014,0.015,0.020,0.020,,
236580,0.014,0.014,0.015,0.019,0.020,,
236640,0.014,0.014,0.015,0.019,0.021,,
236700,0.013,0.013,0.014,0.017,0.017,,
236760,0.013,0.013,0.014,0.018,0.018,,
236820,0.014,0.014,0.015,0.019,0.019,,
236880,0.014,0.014,0.014,0.019,0.020,,
236940,0.014,0.014,0.014,0.018,0.019,,
237000,0.013,0.013,0.014,0.018,0.018,,
237060,0.014,0.014,0.014,0.017,0.018,,
237120,0.014,0.014,0.015,0.019,0.019,,
237180,0.014,0.014,0.015,0.018,0.020,,
237240,0.014,0.014,0.015,0.019,0.019,,
237300,0.014,0.014,0.015,0.019,0.020,,
237360,0.015,0.015,0.016,0.020,0.021,,
237420,0.014,0.014,0.015,0.019,0.021,,
237480,0.014,0.014,0.015,0.019,0.020,,
237540,0.014,0.014,0.015,0.019,0.019,,
237600,0.014,0.014,0.015,0.018,0.019,,
237660,0.015,0.015,0.016,0.023,0.025,,
237720,0.014,0.014,0.015,0.020,0.021,,
237780,0.016,0.016,0.017,0.024,0.026,,
237840,0.014,0.014,0.015,0.020,0.021,,
237900,0.015,0.015,0.017,0.022,0.025,,
237960,0.015,0.015,0.016,0.021,0.021,,
238020,0.016,0.016,0.017,0.024,0.028,,
238080,0.014,0.014,0.015,0.020,0.021,,
238140,0.016,0.016,0.017,0.023,0.025,,
238200,0.016,0.016,0.017,0.025,0.028,,
238260,0.016,0.016,0.017,0.024,0.026,,
238320,0.016,0.016,0.017,0.025,0.026,,
238380,0.016,0.016,0.017,0.022,0.024,,
238440,0.015,0.015,0.017,0.024,0.027,,
238500,0.016,0.016,0.017,0.022,0.024,,
238560,0.015,0.015,0.016,0.021,0.023,,
238620,0.015,0.015,0.016,0.021,0.022,,
238680,0.015,0.015,0.016,0.021,0.023,,
238740,0.015,0.015,0.016,0.022,0.023,,
238800,0.014,0.014,0.015,0.020,0.021,,
238860,0.015,0.015,0.016,0.021,0.024,,
238920,0.015,0.015,0.016,0.022,0.026,,
238980,0.016,0.016,0.016,0.022,0.026,,
239040,0.019,0.019,0.021,0.028,0.036,,
239100,0.019,0.019,0.020,0.030,0.044,,
239160,0.022,0.022,0.023,0.034,0.051,,
239220,0.019,0.019,0.020,0.031,0.045,,
239280,0.017,0.017,0.018,0.027,0.035,,
239340,0.022,0.022,0.023,0.033,0.049,,
239400,0.026,0.026,0.028,0.052,0.080,,
239460,0.028,0.028,0.030,0.057,0.094,,
239520,0.030,0.030,0.032,0.064,0.100,,
239580,0.029,0.029,0.032,0.060,0.097,,
239640,0.027,0.027,0.030,0.061,0.090,,
239700,0.028,0.028,0.030,0.056,0.083,,
239760,0.029,0.029,0.032,0.061,0.090,,
239820,0.030,0.030,0.032,0.066,0.091,,
239880,0.027,0.027,0.029,0.057,0.083,,
239940,0.027,0.027,0.029,0.055,0.078,,
240000,0.026,0.026,0.028,0.053,0.074,,
240060,0.026,0.026,0.029,0.057,0.080,,
240120,0.028,0.028,0.031,0.061,0.085,,
240180,0.026,0.026,0.029,0.056,0.075,,
240240,0.029,0.029,0.032,0.066,0.094,,
240300,0.024,0.024,0.026,0.051,0.069,,
240360,0.028,0.028,0.031,0.063,0.084,,
240420,0.026,0.026,0.029,0.061,0.080,,
240480,0.028,0.028,0.031,0.061,0.085,,
240540,0.026,0.026,0.028,0.060,0.086,,
240600,0.028,0.028,0.030,0.062,0.086,,
240660,0.023,0.023,0.026,0.048,0.061,,
240720,0.027,0.027,0.029,0.058,0.078,,
240780,0.026,0.026,0.029,0.058,0.075,,
240840,0.027,0.027,0.029,0.057,0.075,,
240900,0.025,0.025,0.028,0.055,0.072,,
240960,0.024,0.024,0.026,0.050,0.064,,
241020,0.025,0.025,0.027,0.051,0.066,,
241080,0.025,0.025,0.027,0.052,0.068,,
241140,0.025,0.025,0.027,0.053,0.066,,
241200,0.024,0.024,0.026,0.048,0.060,,
241260,0.024,0.024,0.026,0.049,0.060,,
241320,0.023,0.023,0.025,0.043,0.051,,
241380,0.022,0.022,0.024,0.045,0.054,,
241440,0.024,0.024,0.026,0.046,0.055,,
241500,0.024,0.024,0.026,0.045,0.055,,
241560,0.022,0.022,0.024,0.041,0.052,,
241620,0.021,0.021,0.023,0.040,0.049,,
241680,0.021,0.021,0.023,0.039,0.048,,
241740,0.023,0.023,0.025,0.043,0.054,,
241800,0.023,0.023,0.025,0.044,0.054,,
241860,0.023,0.023,0.025,0.040,0.051,,
241920,0.023,0.023,0.025,0.042,0.053,,
241980,0.022,0.022,0.024,0.042,0.049,,
242040,0.022,0.022,0.023,0.040,0.049,,
242100,0.021,0.021,0.023,0.040,0.049,,
242160,0.020,0.020,0.022,0.034,0.041,,
242220,0.021,0.021,0.023,0.038,0.045,,
242280,0.020,0.020,0.023,0.037,0.044,,
242340,0.022,0.022,0.023,0.039,0.049,,
242400,0.023,0.023,0.024,0.043,0.055,,
242460,0.023,0.023,0.025,0.042,0.060,,
242520,0.023,0.023,0.025,0.045,0.056,,
242580,0.022,0.022,0.024,0.041,0.056,,
242640,0.021,0.021,0.023,0.038,0.048,,
242700,0.023,0.023,0.025,0.039,0.055,,
242760,0.023,0.023,0.024,0.040,0.053,,
242820,0.024,0.024,0.026,0.044,0.060,,
242880,0.023,0.023,0.025,0.046,0.057,,
242940,0.022,0.022,0.024,0.042,0.055,,
243000,0.022,0.022,0.023,0.041,0.048,,
243060,0.022,0.022,0.024,0.042,0.054,,
243120,0.022,0.022,0.024,0.042,0.049,,
243180,0.022,0.022,0.024,0.040,0.052,,
243240,0.022,0.022,0.024,0.043,0.053,,
243300,0.021,0.021,0.023,0.041,0.045,,
243360,0.023,0.023,0.024,0.042,0.054,,
243420,0.023,0.023,0.025,0.042,0.054,,
243480,0.021,0.021,0.023,0.036,0.046,,
243540,0.023,0.023,0.025,0.045,0.059,,
243600,0.023,0.023,0.025,0.043,0.055,,
243660,0.022,0.022,0.024,0.042,0.051,,
243720,0.020,0.020,0.022,0.037,0.044,,
243780,0.022,0.022,0.024,0.041,0.054,,
243840,0.022,0.022,0.023,0.041,0.052,,
243900,0.020,0.020,0.022,0.039,0.048,,
243960,0.020,0.020,0.021,0.035,0.046,,
244020,0.021,0.021,0.023,0.041,0.057,,
244080,0.021,0.021,0.022,0.040,0.054,,
244140,0.019,0.019,0.021,0.038,0.048,,
244200,0.022,0.022,0.024,0.045,0.063,,
244260,0.019,0.019,0.021,0.034,0.041,,
244320,0.019,0.019,0.021,0.036,0.043,,
244380,0.021,0.021,0.022,0.038,0.055,,
244440,0.018,0.018,0.019,0.030,0.037,,
244500,0.020,0.020,0.021,0.035,0.044,,
244560,0.019,0.019,0.021,0.035,0.042,,
244620,0.019,0.019,0.020,0.033,0.040,,
244680,0.019,0.019,0.021,0.034,0.041,,
244740,0.017,0.017,0.018,0.029,0.035,,
244800,0.019,0.019,0.020,0.032,0.038,,
244860,0.018,0.018,0.020,0.032,0.035,,
244920,0.018,0.018,0.019,0.028,0.033,,
244980,0.015,0.015,0.015,0.020,0.023,,
245040,0.016,0.016,0.017,0.026,0.031,,
245100,0.017,0.017,0.018,0.027,0.031,,
245160,0.017,0.017,0.017,0.025,0.029,,
245220,0.016,0.016,0.017,0.024,0.027,,
245280,0.017,0.017,0.017,0.027,0.031,,
245340,0.015,0.015,0.016,0.022,0.027,,
245400,0.015,0.015,0.015,0.020,0.023,,
245460,0.016,0.016,0.017,0.024,0.028,,
245520,0.016,0.016,0.017,0.025,0.027,,
245580,0.017,0.017,0.018,0.025,0.028,,
245640,0.015,0.015,0.015,0.021,0.023,,
245700,0.016,0.016,0.016,0.023,0.024,,
245760,0.016,0.016,0.016,0.022,0.027,,
245820,0.016,0.016,0.017,0.022,0.026,,
245880,0.016,0.016,0.017,0.024,0.027,,
245940,0.016,0.016,0.017,0.024,0.027,,
246000,0.015,0.015,0.016,0.021,0.024,,
246060,0.016,0.016,0.017,0.023,0.025,,
246120,0.015,0.015,0.015,0.020,0.021,,
246180,0.016,0.016,0.016,0.022,0.025,,
246240,0.016,0.016,0.017,0.024,0.025,,
246300,0.014,0.014,0.015,0.019,0.020,,
246360,0.015,0.015,0.016,0.021,0.023,,
246420,0.015,0.015,0.016,0.025,0.026,,
246480,0.016,0.016,0.017,0.025,0.029,,
246540,0.015,0.015,0.016,0.023,0.027,,
246600,0.015,0.015,0.016,0.022,0.024,,
246660,0.015,0.015,0.016,0.022,0.024,,
246720,0.015,0.015,0.015,0.020,0.021,,
246780,0.015,0.015,0.015,0.020,0.022,,
246840,0.014,0.014,0.015,0.020,0.020,,
246900,0.014,0.014,0.015,0.019,0.020,,
246960,0.015,0.015,0.016,0.022,0.024,,
247020,0.015,0.015,0.016,0.020,0.022,,
247080,0.015,0.015,0.016,0.020,0.021,,
247140,0.015,0.015,0.015,0.020,0.021,,
247200,0.015,0.015,0.015,0.019,0.020,,
247260,0.015,0.015,0.016,0.020,0.021,,
247320,0.015,0.015,0.015,0.021,0.022,,
247380,0.015,0.015,0.016,0.020,0.021,,
247440,0.015,0.015,0.015,0.019,0.020,,
247500,0.015,0.015,0.015,0.019,0.021,,
247560,0.015,0.015,0.016,0.021,0.024,,
247620,0.015,0.015,0.016,0.021,0.024,,
247680,0.015,0.015,0.015,0.020,0.022,,
247740,0.015,0.015,0.016,0.021,0.022,,
247800,0.015,0.015,0.016,0.020,0.022,,
247860,0.015,0.015,0.015,0.018,0.020,,
247920,0.014,0.014,0.015,0.019,0.019,,
247980,0.015,0.015,0.016,0.021,0.022,,
248040,0.015,0.015,0.015,0.019,0.020,,
248100,0.015,0.015,0.015,0.019,0.019,,
248160,0.014,0.014,0.014,0.017,0.017,,
248220,0.014,0.014,0.015,0.018,0.019,,
248280,0.016,0.016,0.017,0.024,0.026,,
248340,0.019,0.019,0.020,0.032,0.036,,
248400,0.017,0.017,0.018,0.025,0.028,,
248460,0.016,0.016,0.016,0.022,0.023,,
248520,0.017,0.017,0.018,0.027,0.030,,
248580,0.017,0.017,0.018,0.027,0.030,,
248640,0.016,0.016,0.017,0.024,0.025,,
248700,0.016,0.016,0.017,0.024,0.025,,
248760,0.017,0.017,0.018,0.025,0.030,,
248820,0.016,0.016,0.017,0.026,0.028,,
248880,0.017,0.017,0.018,0.026,0.030,,
248940,0.018,0.018,0.019,0.029,0.035,,
249000,0.020,0.020,0.021,0.034,0.047,,
249060,0.019,0.019,0.020,0.033,0.052,,
249120,0.022,0.022,0.023,0.043,0.065,,
249180,0.023,0.023,0.024,0.046,0.070,,
249240,0.023,0.023,0.025,0.044,0.068,,
249300,0.024,0.024,0.025,0.047,0.073,,
249360,0.025,0.025,0.027,0.052,0.077,,
249420,0.027,0.027,0.029,0.056,0.081,,
249480,0.025,0.025,0.027,0.055,0.085,,
249540,0.025,0.025,0.026,0.050,0.078,,
249600,0.024,0.024,0.025,0.048,0.078,,
249660,0.023,0.023,0.025,0.047,0.074,,
249720,0.025,0.025,0.026,0.049,0.076,,
249780,0.022,0.022,0.024,0.041,0.067,,
249840,0.022,0.022,0.023,0.041,0.066,,
249900,0.026,0.026,0.028,0.053,0.096,,
249960,0.024,0.024,0.026,0.048,0.077,,
250020,0.028,0.028,0.030,0.056,0.096,,
250080,0.028,0.028,0.030,0.052,0.101,,
250140,0.029,0.029,0.030,0.057,0.090,,
250200,0.024,0.024,0.026,0.049,0.081,,
250260,0.029,0.029,0.030,0.055,0.082,,
250320,0.025,0.025,0.026,0.048,0.083,,
250380,0.026,0.026,0.028,0.055,0.093,,
250440,0.026,0.026,0.028,0.056,0.089,,
250500,0.029,0.029,0.031,0.056,0.099,,
250560,0.030,0.030,0.032,0.059,0.104,,
250620,0.029,0.029,0.031,0.060,0.098,,
250680,0.037,0.037,0.039,0.066,0.109,,
250740,0.034,0.034,0.036,0.072,0.122,,
250800,0.029,0.029,0.030,0.062,0.104,,
250860,0.027,0.027,0.029,0.053,0.089,,
250920,0.028,0.028,0.029,0.049,0.079,,
250980,0.027,0.027,0.029,0.054,0.089,,
251040,0.025,0.025,0.026,0.045,0.065,,
