Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533150914
Firmware Version,3.10
Calibration Date,22/03/2024
Test Name,ESJB_2024_001
Test Start Time,17:18:07
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:41
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.016
PM1 Minimum [mg/m3],0.006
PM1 Maximum [mg/m3],0.091
PM1 TWA [mg/m3],0.016
PM2.5 Average [mg/m3],0.017
PM2.5 Minimum [mg/m3],0.006
PM2.5 Maximum [mg/m3],0.093
PM2.5 TWA [mg/m3],0.016
PM4 Average [mg/m3],0.018
PM4 Minimum [mg/m3],0.006
PM4 Maximum [mg/m3],0.097
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.022
PM10 Minimum [mg/m3],0.006
PM10 Maximum [mg/m3],0.125
PM10 TWA [mg/m3],0.018
TOTAL Average [mg/m3],0.028
TOTAL Minimum [mg/m3],0.006
TOTAL Maximum [mg/m3],0.217
TOTAL TWA [mg/m3],0.019
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4301

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
64200,0.009,0.010,0.011,0.014,0.018,,
64260,0.010,0.010,0.011,0.014,0.019,,
64320,0.013,0.013,0.014,0.018,0.021,,
64380,0.011,0.012,0.013,0.016,0.021,,
64440,0.013,0.013,0.014,0.019,0.024,,
64500,0.015,0.016,0.017,0.023,0.033,,
64560,0.017,0.018,0.019,0.027,0.036,,
64620,0.014,0.015,0.016,0.020,0.035,,
64680,0.015,0.015,0.017,0.021,0.034,,
64740,0.019,0.020,0.021,0.026,0.039,,
64800,0.018,0.019,0.020,0.027,0.044,,
64860,0.020,0.021,0.022,0.030,0.046,,
64920,0.018,0.018,0.020,0.026,0.043,,
64980,0.032,0.032,0.034,0.041,0.056,,
65040,0.022,0.023,0.024,0.031,0.049,,
65100,0.021,0.022,0.023,0.031,0.051,,
65160,0.023,0.023,0.024,0.032,0.050,,
65220,0.019,0.020,0.021,0.028,0.040,,
65280,0.027,0.028,0.029,0.037,0.055,,
65340,0.023,0.024,0.025,0.033,0.051,,
65400,0.020,0.021,0.022,0.031,0.049,,
65460,0.019,0.020,0.022,0.031,0.045,,
65520,0.025,0.026,0.028,0.036,0.056,,
65580,0.018,0.019,0.020,0.027,0.046,,
65640,0.023,0.024,0.025,0.035,0.053,,
65700,0.026,0.027,0.029,0.038,0.057,,
65760,0.023,0.024,0.026,0.034,0.052,,
65820,0.023,0.024,0.025,0.036,0.052,,
65880,0.024,0.024,0.026,0.036,0.054,,
65940,0.024,0.024,0.026,0.035,0.053,,
66000,0.024,0.025,0.026,0.035,0.061,,
66060,0.026,0.026,0.028,0.038,0.059,,
66120,0.020,0.020,0.022,0.032,0.047,,
66180,0.018,0.019,0.021,0.029,0.045,,
66240,0.023,0.024,0.025,0.034,0.051,,
66300,0.022,0.023,0.025,0.035,0.056,,
66360,0.021,0.022,0.024,0.035,0.052,,
66420,0.022,0.023,0.025,0.033,0.052,,
66480,0.028,0.029,0.031,0.039,0.060,,
66540,0.023,0.023,0.025,0.035,0.051,,
66600,0.019,0.020,0.022,0.031,0.045,,
66660,0.025,0.026,0.028,0.037,0.057,,
66720,0.023,0.024,0.026,0.035,0.054,,
66780,0.022,0.023,0.025,0.033,0.055,,
66840,0.023,0.024,0.026,0.036,0.055,,
66900,0.019,0.020,0.021,0.030,0.046,,
66960,0.024,0.024,0.026,0.036,0.053,,
67020,0.022,0.023,0.024,0.034,0.054,,
67080,0.047,0.048,0.050,0.059,0.079,,
67140,0.024,0.025,0.026,0.035,0.055,,
67200,0.024,0.025,0.027,0.036,0.055,,
67260,0.024,0.025,0.027,0.036,0.056,,
67320,0.023,0.024,0.026,0.038,0.054,,
67380,0.024,0.025,0.027,0.037,0.054,,
67440,0.019,0.020,0.022,0.031,0.048,,
67500,0.023,0.024,0.026,0.037,0.055,,
67560,0.023,0.023,0.025,0.034,0.054,,
67620,0.025,0.025,0.027,0.037,0.056,,
67680,0.022,0.023,0.025,0.033,0.048,,
67740,0.024,0.025,0.026,0.035,0.054,,
67800,0.020,0.021,0.023,0.031,0.046,,
67860,0.023,0.023,0.025,0.035,0.058,,
67920,0.024,0.025,0.027,0.035,0.050,,
67980,0.020,0.020,0.022,0.031,0.043,,
68040,0.022,0.023,0.024,0.033,0.055,,
68100,0.021,0.022,0.024,0.033,0.052,,
68160,0.025,0.026,0.027,0.038,0.060,,
68220,0.025,0.026,0.028,0.038,0.058,,
68280,0.025,0.026,0.028,0.038,0.058,,
68340,0.025,0.026,0.028,0.038,0.061,,
68400,0.028,0.029,0.030,0.040,0.070,,
68460,0.025,0.026,0.028,0.036,0.056,,
68520,0.021,0.022,0.024,0.033,0.052,,
68580,0.022,0.023,0.025,0.033,0.050,,
68640,0.019,0.020,0.022,0.030,0.042,,
68700,0.017,0.018,0.020,0.026,0.039,,
68760,0.020,0.021,0.023,0.031,0.044,,
68820,0.016,0.017,0.019,0.025,0.036,,
68880,0.022,0.023,0.025,0.034,0.051,,
68940,0.020,0.021,0.022,0.031,0.044,,
69000,0.018,0.018,0.020,0.026,0.037,,
69060,0.019,0.020,0.021,0.029,0.041,,
69120,0.019,0.020,0.021,0.029,0.041,,
69180,0.019,0.020,0.022,0.027,0.040,,
69240,0.014,0.014,0.016,0.021,0.027,,
69300,0.015,0.016,0.017,0.022,0.030,,
69360,0.016,0.016,0.018,0.023,0.031,,
69420,0.016,0.017,0.018,0.024,0.031,,
69480,0.014,0.014,0.015,0.021,0.028,,
69540,0.015,0.016,0.017,0.022,0.033,,
69600,0.016,0.016,0.018,0.022,0.030,,
69660,0.013,0.014,0.015,0.020,0.025,,
69720,0.013,0.014,0.015,0.020,0.025,,
69780,0.014,0.014,0.015,0.020,0.026,,
69840,0.015,0.016,0.017,0.022,0.027,,
69900,0.015,0.016,0.017,0.021,0.027,,
69960,0.013,0.014,0.015,0.019,0.023,,
70020,0.014,0.015,0.016,0.020,0.027,,
70080,0.017,0.017,0.019,0.024,0.034,,
70140,0.015,0.016,0.017,0.023,0.031,,
70200,0.014,0.015,0.016,0.021,0.027,,
70260,0.016,0.017,0.018,0.023,0.034,,
70320,0.012,0.013,0.014,0.018,0.022,,
70380,0.013,0.014,0.015,0.019,0.024,,
70440,0.017,0.017,0.019,0.024,0.031,,
70500,0.015,0.015,0.016,0.021,0.028,,
70560,0.014,0.015,0.016,0.021,0.027,,
70620,0.013,0.013,0.014,0.018,0.022,,
70680,0.014,0.014,0.015,0.020,0.026,,
70740,0.014,0.014,0.016,0.020,0.023,,
70800,0.013,0.014,0.015,0.019,0.021,,
70860,0.015,0.015,0.016,0.021,0.026,,
70920,0.013,0.014,0.015,0.019,0.023,,
70980,0.013,0.014,0.015,0.020,0.023,,
71040,0.015,0.015,0.016,0.021,0.024,,
71100,0.013,0.014,0.015,0.018,0.021,,
71160,0.014,0.015,0.016,0.020,0.024,,
71220,0.013,0.014,0.015,0.020,0.022,,
71280,0.013,0.013,0.015,0.018,0.020,,
71340,0.013,0.014,0.015,0.019,0.021,,
71400,0.013,0.014,0.015,0.019,0.022,,
71460,0.019,0.020,0.021,0.026,0.035,,
71520,0.024,0.025,0.027,0.036,0.057,,
71580,0.028,0.029,0.030,0.038,0.062,,
71640,0.029,0.030,0.032,0.042,0.069,,
71700,0.032,0.033,0.034,0.045,0.067,,
71760,0.025,0.026,0.028,0.037,0.059,,
71820,0.029,0.030,0.032,0.042,0.067,,
71880,0.025,0.026,0.027,0.037,0.056,,
71940,0.026,0.026,0.028,0.039,0.060,,
72000,0.025,0.026,0.027,0.036,0.056,,
72060,0.025,0.026,0.027,0.036,0.058,,
72120,0.026,0.027,0.029,0.038,0.059,,
72180,0.023,0.023,0.025,0.032,0.049,,
72240,0.026,0.027,0.029,0.037,0.056,,
72300,0.025,0.026,0.028,0.036,0.053,,
72360,0.025,0.026,0.028,0.037,0.056,,
72420,0.026,0.027,0.029,0.039,0.057,,
72480,0.025,0.026,0.028,0.036,0.055,,
72540,0.024,0.025,0.027,0.037,0.053,,
72600,0.025,0.025,0.027,0.037,0.057,,
72660,0.026,0.027,0.029,0.039,0.059,,
72720,0.023,0.024,0.026,0.036,0.056,,
72780,0.025,0.026,0.028,0.037,0.055,,
72840,0.022,0.023,0.025,0.036,0.050,,
72900,0.030,0.031,0.033,0.043,0.066,,
72960,0.022,0.023,0.025,0.035,0.051,,
73020,0.025,0.026,0.028,0.037,0.059,,
73080,0.030,0.031,0.033,0.044,0.071,,
73140,0.029,0.030,0.032,0.043,0.065,,
73200,0.027,0.028,0.030,0.043,0.064,,
73260,0.024,0.026,0.028,0.040,0.057,,
73320,0.027,0.028,0.030,0.042,0.059,,
73380,0.028,0.029,0.032,0.044,0.067,,
73440,0.030,0.031,0.033,0.047,0.072,,
73500,0.029,0.031,0.033,0.045,0.069,,
73560,0.031,0.032,0.034,0.047,0.072,,
73620,0.027,0.028,0.030,0.043,0.063,,
73680,0.034,0.036,0.038,0.054,0.086,,
73740,0.034,0.035,0.038,0.051,0.086,,
73800,0.030,0.031,0.033,0.046,0.072,,
73860,0.034,0.035,0.038,0.051,0.083,,
73920,0.030,0.031,0.034,0.046,0.074,,
73980,0.033,0.034,0.037,0.051,0.082,,
74040,0.031,0.032,0.035,0.048,0.073,,
74100,0.033,0.035,0.037,0.052,0.077,,
74160,0.034,0.035,0.038,0.053,0.087,,
74220,0.031,0.032,0.034,0.049,0.076,,
74280,0.031,0.032,0.034,0.047,0.070,,
74340,0.027,0.028,0.030,0.043,0.065,,
74400,0.033,0.034,0.036,0.049,0.075,,
74460,0.030,0.031,0.034,0.048,0.070,,
74520,0.028,0.029,0.031,0.045,0.071,,
74580,0.028,0.029,0.032,0.048,0.070,,
74640,0.028,0.029,0.031,0.043,0.064,,
74700,0.026,0.027,0.030,0.040,0.061,,
74760,0.032,0.033,0.036,0.048,0.072,,
74820,0.025,0.026,0.028,0.042,0.062,,
74880,0.027,0.028,0.031,0.042,0.060,,
74940,0.029,0.030,0.032,0.045,0.065,,
75000,0.027,0.028,0.030,0.043,0.060,,
75060,0.026,0.028,0.030,0.039,0.059,,
75120,0.023,0.024,0.026,0.037,0.051,,
75180,0.024,0.026,0.028,0.040,0.056,,
75240,0.029,0.030,0.033,0.043,0.064,,
75300,0.024,0.025,0.027,0.035,0.053,,
75360,0.022,0.023,0.026,0.036,0.051,,
75420,0.023,0.024,0.026,0.038,0.056,,
75480,0.028,0.030,0.032,0.041,0.057,,
75540,0.031,0.032,0.034,0.048,0.072,,
75600,0.025,0.027,0.029,0.041,0.058,,
75660,0.025,0.027,0.029,0.041,0.061,,
75720,0.026,0.027,0.030,0.041,0.060,,
75780,0.026,0.027,0.029,0.041,0.060,,
75840,0.027,0.028,0.030,0.040,0.057,,
75900,0.032,0.033,0.035,0.048,0.074,,
75960,0.026,0.027,0.030,0.041,0.067,,
76020,0.034,0.035,0.038,0.050,0.076,,
76080,0.032,0.033,0.036,0.048,0.075,,
76140,0.033,0.034,0.037,0.048,0.074,,
76200,0.034,0.036,0.039,0.053,0.079,,
76260,0.029,0.031,0.033,0.047,0.066,,
76320,0.028,0.029,0.032,0.043,0.068,,
76380,0.030,0.032,0.034,0.046,0.069,,
76440,0.028,0.029,0.032,0.044,0.063,,
76500,0.034,0.035,0.038,0.050,0.073,,
76560,0.038,0.039,0.043,0.059,0.088,,
76620,0.029,0.030,0.033,0.047,0.064,,
76680,0.035,0.036,0.039,0.052,0.078,,
76740,0.033,0.034,0.037,0.049,0.073,,
76800,0.026,0.027,0.029,0.041,0.056,,
76860,0.029,0.030,0.033,0.045,0.066,,
76920,0.027,0.029,0.031,0.042,0.060,,
76980,0.033,0.034,0.037,0.049,0.073,,
77040,0.029,0.030,0.033,0.045,0.063,,
77100,0.028,0.030,0.033,0.044,0.062,,
77160,0.029,0.031,0.034,0.046,0.067,,
77220,0.034,0.036,0.039,0.052,0.076,,
77280,0.029,0.030,0.033,0.046,0.064,,
77340,0.030,0.032,0.035,0.048,0.072,,
77400,0.031,0.033,0.036,0.047,0.069,,
77460,0.026,0.028,0.030,0.041,0.058,,
77520,0.028,0.030,0.033,0.045,0.062,,
77580,0.027,0.029,0.031,0.042,0.057,,
77640,0.031,0.032,0.035,0.046,0.070,,
77700,0.037,0.038,0.041,0.052,0.080,,
77760,0.026,0.027,0.030,0.042,0.060,,
77820,0.029,0.030,0.033,0.046,0.069,,
77880,0.036,0.037,0.040,0.052,0.076,,
77940,0.030,0.032,0.034,0.045,0.073,,
78000,0.034,0.036,0.039,0.052,0.077,,
78060,0.031,0.032,0.035,0.048,0.074,,
78120,0.036,0.038,0.041,0.053,0.079,,
78180,0.034,0.036,0.039,0.054,0.085,,
78240,0.039,0.041,0.044,0.061,0.092,,
78300,0.040,0.042,0.046,0.063,0.098,,
78360,0.042,0.044,0.047,0.064,0.105,,
78420,0.041,0.043,0.046,0.063,0.108,,
78480,0.042,0.043,0.046,0.062,0.105,,
78540,0.038,0.040,0.043,0.061,0.096,,
78600,0.044,0.045,0.049,0.067,0.105,,
78660,0.048,0.049,0.053,0.070,0.121,,
78720,0.044,0.046,0.050,0.068,0.114,,
78780,0.050,0.052,0.057,0.079,0.129,,
78840,0.051,0.053,0.057,0.080,0.134,,
78900,0.049,0.051,0.055,0.075,0.125,,
78960,0.049,0.051,0.055,0.076,0.125,,
79020,0.052,0.054,0.058,0.077,0.130,,
79080,0.049,0.051,0.055,0.076,0.124,,
79140,0.047,0.049,0.053,0.073,0.127,,
79200,0.041,0.043,0.046,0.064,0.107,,
79260,0.053,0.055,0.059,0.080,0.139,,
79320,0.048,0.050,0.054,0.079,0.131,,
79380,0.050,0.052,0.056,0.078,0.124,,
79440,0.055,0.057,0.061,0.085,0.142,,
79500,0.049,0.051,0.055,0.076,0.123,,
79560,0.052,0.054,0.058,0.082,0.132,,
79620,0.057,0.059,0.064,0.090,0.149,,
79680,0.058,0.060,0.065,0.086,0.148,,
79740,0.051,0.053,0.057,0.079,0.131,,
79800,0.056,0.058,0.062,0.086,0.138,,
79860,0.046,0.048,0.052,0.073,0.120,,
79920,0.045,0.047,0.051,0.070,0.121,,
79980,0.046,0.048,0.053,0.073,0.115,,
80040,0.047,0.048,0.053,0.075,0.117,,
80100,0.042,0.044,0.047,0.068,0.106,,
80160,0.038,0.040,0.044,0.064,0.100,,
80220,0.039,0.041,0.045,0.066,0.101,,
80280,0.033,0.035,0.039,0.057,0.085,,
80340,0.035,0.037,0.040,0.056,0.087,,
80400,0.041,0.043,0.047,0.068,0.104,,
80460,0.038,0.039,0.043,0.059,0.091,,
80520,0.038,0.040,0.043,0.061,0.090,,
80580,0.032,0.034,0.037,0.052,0.082,,
80640,0.034,0.036,0.039,0.056,0.083,,
80700,0.034,0.036,0.039,0.054,0.081,,
80760,0.036,0.038,0.042,0.057,0.083,,
80820,0.031,0.033,0.036,0.051,0.079,,
80880,0.034,0.035,0.038,0.055,0.079,,
80940,0.032,0.033,0.037,0.052,0.079,,
81000,0.027,0.029,0.032,0.046,0.064,,
81060,0.028,0.030,0.033,0.046,0.063,,
81120,0.026,0.027,0.030,0.041,0.056,,
81180,0.023,0.025,0.028,0.040,0.055,,
81240,0.025,0.026,0.029,0.042,0.056,,
81300,0.023,0.025,0.028,0.041,0.057,,
81360,0.024,0.026,0.029,0.038,0.055,,
81420,0.023,0.024,0.027,0.038,0.049,,
81480,0.024,0.025,0.028,0.039,0.052,,
81540,0.027,0.028,0.031,0.043,0.057,,
81600,0.022,0.023,0.026,0.036,0.047,,
81660,0.022,0.024,0.026,0.037,0.051,,
81720,0.023,0.025,0.028,0.038,0.056,,
81780,0.021,0.023,0.025,0.037,0.050,,
81840,0.023,0.025,0.027,0.036,0.048,,
81900,0.022,0.023,0.026,0.038,0.048,,
81960,0.026,0.027,0.030,0.042,0.055,,
82020,0.022,0.024,0.026,0.037,0.050,,
82080,0.021,0.023,0.025,0.037,0.051,,
82140,0.020,0.021,0.024,0.034,0.045,,
82200,0.021,0.022,0.025,0.033,0.043,,
82260,0.023,0.025,0.028,0.038,0.050,,
82320,0.022,0.024,0.026,0.036,0.051,,
82380,0.018,0.019,0.022,0.031,0.040,,
82440,0.021,0.022,0.025,0.035,0.043,,
82500,0.020,0.021,0.024,0.035,0.046,,
82560,0.019,0.020,0.023,0.031,0.042,,
82620,0.023,0.024,0.027,0.038,0.051,,
82680,0.022,0.024,0.026,0.037,0.052,,
82740,0.022,0.023,0.025,0.037,0.052,,
82800,0.021,0.022,0.025,0.034,0.048,,
82860,0.019,0.021,0.023,0.032,0.040,,
82920,0.020,0.021,0.024,0.033,0.045,,
82980,0.018,0.020,0.022,0.033,0.039,,
83040,0.021,0.022,0.025,0.034,0.048,,
83100,0.023,0.024,0.026,0.037,0.054,,
83160,0.021,0.022,0.025,0.034,0.047,,
83220,0.022,0.023,0.025,0.034,0.047,,
83280,0.018,0.019,0.021,0.030,0.040,,
83340,0.024,0.025,0.027,0.038,0.054,,
83400,0.018,0.020,0.022,0.031,0.041,,
83460,0.018,0.020,0.022,0.030,0.041,,
83520,0.020,0.022,0.024,0.033,0.045,,
83580,0.019,0.020,0.023,0.032,0.039,,
83640,0.022,0.023,0.026,0.035,0.047,,
83700,0.020,0.021,0.024,0.033,0.042,,
83760,0.026,0.027,0.030,0.040,0.063,,
83820,0.028,0.030,0.032,0.044,0.066,,
83880,0.033,0.035,0.038,0.052,0.083,,
83940,0.029,0.031,0.033,0.047,0.066,,
84000,0.027,0.028,0.030,0.042,0.065,,
84060,0.022,0.023,0.025,0.035,0.053,,
84120,0.024,0.025,0.028,0.039,0.056,,
84180,0.023,0.024,0.027,0.039,0.056,,
84240,0.023,0.024,0.027,0.037,0.055,,
84300,0.022,0.024,0.026,0.035,0.050,,
84360,0.025,0.027,0.029,0.040,0.055,,
84420,0.023,0.024,0.027,0.038,0.056,,
84480,0.024,0.026,0.028,0.040,0.057,,
84540,0.022,0.023,0.026,0.036,0.050,,
84600,0.024,0.025,0.028,0.040,0.060,,
84660,0.026,0.028,0.031,0.043,0.061,,
84720,0.026,0.027,0.030,0.043,0.057,,
84780,0.022,0.023,0.026,0.040,0.053,,
84840,0.022,0.024,0.026,0.040,0.052,,
84900,0.020,0.022,0.024,0.037,0.047,,
84960,0.023,0.025,0.028,0.040,0.054,,
85020,0.022,0.023,0.026,0.037,0.049,,
85080,0.022,0.023,0.026,0.038,0.050,,
85140,0.019,0.021,0.023,0.032,0.042,,
85200,0.019,0.021,0.023,0.034,0.045,,
85260,0.020,0.021,0.024,0.034,0.047,,
85320,0.022,0.023,0.025,0.039,0.053,,
85380,0.028,0.029,0.032,0.047,0.069,,
85440,0.031,0.032,0.035,0.049,0.080,,
85500,0.030,0.032,0.035,0.050,0.079,,
85560,0.028,0.030,0.033,0.048,0.070,,
85620,0.029,0.031,0.033,0.048,0.071,,
85680,0.028,0.030,0.033,0.047,0.065,,
85740,0.028,0.030,0.033,0.046,0.065,,
85800,0.027,0.028,0.031,0.044,0.065,,
85860,0.026,0.028,0.030,0.043,0.058,,
85920,0.022,0.024,0.026,0.039,0.053,,
85980,0.022,0.023,0.026,0.037,0.050,,
86040,0.022,0.023,0.025,0.036,0.046,,
86100,0.019,0.021,0.023,0.033,0.043,,
86160,0.019,0.021,0.023,0.032,0.040,,
86220,0.018,0.020,0.022,0.032,0.040,,
86280,0.021,0.022,0.024,0.033,0.044,,
86340,0.020,0.021,0.023,0.031,0.043,,
86400,0.019,0.020,0.022,0.033,0.042,,
86460,0.018,0.020,0.022,0.031,0.040,,
86520,0.017,0.018,0.020,0.029,0.034,,
86580,0.018,0.020,0.022,0.030,0.037,,
86640,0.017,0.019,0.021,0.029,0.037,,
86700,0.017,0.018,0.020,0.028,0.031,,
86760,0.018,0.019,0.022,0.028,0.035,,
86820,0.017,0.018,0.020,0.027,0.035,,
86880,0.019,0.020,0.022,0.029,0.036,,
86940,0.018,0.019,0.021,0.029,0.036,,
87000,0.015,0.016,0.018,0.025,0.030,,
87060,0.014,0.015,0.017,0.025,0.028,,
87120,0.016,0.017,0.019,0.024,0.030,,
87180,0.017,0.018,0.020,0.025,0.031,,
87240,0.015,0.016,0.018,0.024,0.030,,
87300,0.013,0.014,0.016,0.022,0.025,,
87360,0.015,0.016,0.018,0.023,0.028,,
87420,0.014,0.015,0.017,0.022,0.026,,
87480,0.014,0.015,0.017,0.021,0.026,,
87540,0.014,0.015,0.017,0.023,0.027,,
87600,0.013,0.014,0.016,0.020,0.024,,
87660,0.014,0.015,0.017,0.022,0.025,,
87720,0.014,0.015,0.017,0.023,0.026,,
87780,0.013,0.014,0.016,0.022,0.025,,
87840,0.013,0.014,0.016,0.021,0.024,,
87900,0.013,0.015,0.016,0.021,0.025,,
87960,0.013,0.014,0.016,0.020,0.023,,
88020,0.013,0.014,0.015,0.020,0.022,,
88080,0.013,0.014,0.016,0.019,0.022,,
88140,0.013,0.014,0.016,0.020,0.023,,
88200,0.014,0.015,0.016,0.021,0.024,,
88260,0.012,0.013,0.015,0.019,0.020,,
88320,0.013,0.014,0.015,0.019,0.021,,
88380,0.013,0.014,0.016,0.020,0.022,,
88440,0.012,0.013,0.015,0.019,0.021,,
88500,0.012,0.014,0.015,0.019,0.023,,
88560,0.013,0.014,0.015,0.019,0.022,,
88620,0.013,0.014,0.015,0.019,0.021,,
88680,0.012,0.013,0.014,0.018,0.020,,
88740,0.012,0.013,0.015,0.019,0.021,,
88800,0.014,0.015,0.016,0.022,0.025,,
88860,0.014,0.015,0.017,0.021,0.025,,
88920,0.014,0.015,0.016,0.021,0.023,,
88980,0.014,0.015,0.016,0.021,0.022,,
89040,0.013,0.014,0.016,0.019,0.024,,
89100,0.014,0.015,0.017,0.022,0.027,,
89160,0.012,0.013,0.014,0.019,0.021,,
89220,0.015,0.016,0.017,0.022,0.027,,
89280,0.012,0.013,0.015,0.019,0.022,,
89340,0.013,0.014,0.015,0.020,0.022,,
89400,0.013,0.015,0.016,0.020,0.023,,
89460,0.013,0.014,0.016,0.021,0.023,,
89520,0.014,0.015,0.016,0.021,0.025,,
89580,0.014,0.015,0.017,0.022,0.028,,
89640,0.013,0.014,0.016,0.021,0.024,,
89700,0.014,0.015,0.016,0.023,0.027,,
89760,0.014,0.016,0.017,0.022,0.027,,
89820,0.015,0.016,0.018,0.023,0.027,,
89880,0.014,0.016,0.017,0.023,0.026,,
89940,0.014,0.015,0.017,0.022,0.028,,
90000,0.014,0.015,0.017,0.023,0.026,,
90060,0.015,0.016,0.018,0.022,0.026,,
90120,0.015,0.016,0.018,0.023,0.027,,
90180,0.014,0.015,0.017,0.022,0.026,,
90240,0.014,0.015,0.017,0.022,0.028,,
90300,0.014,0.015,0.017,0.024,0.028,,
90360,0.014,0.015,0.017,0.023,0.027,,
90420,0.015,0.016,0.017,0.023,0.028,,
90480,0.015,0.016,0.017,0.022,0.027,,
90540,0.017,0.018,0.019,0.025,0.028,,
90600,0.014,0.015,0.017,0.022,0.025,,
90660,0.014,0.015,0.017,0.022,0.024,,
90720,0.014,0.015,0.016,0.021,0.025,,
90780,0.014,0.015,0.017,0.021,0.027,,
90840,0.013,0.014,0.016,0.020,0.023,,
90900,0.013,0.014,0.016,0.020,0.023,,
90960,0.014,0.015,0.017,0.023,0.026,,
91020,0.014,0.015,0.016,0.021,0.024,,
91080,0.014,0.015,0.016,0.021,0.026,,
91140,0.012,0.013,0.014,0.018,0.019,,
91200,0.013,0.014,0.016,0.020,0.022,,
91260,0.013,0.014,0.015,0.019,0.020,,
91320,0.012,0.013,0.015,0.018,0.020,,
91380,0.013,0.014,0.016,0.020,0.022,,
91440,0.013,0.014,0.015,0.019,0.022,,
91500,0.013,0.014,0.016,0.019,0.021,,
91560,0.013,0.014,0.016,0.021,0.022,,
91620,0.013,0.014,0.015,0.019,0.021,,
91680,0.014,0.015,0.017,0.021,0.024,,
91740,0.013,0.014,0.015,0.019,0.021,,
91800,0.013,0.014,0.015,0.020,0.023,,
91860,0.012,0.013,0.015,0.019,0.021,,
91920,0.013,0.014,0.015,0.019,0.023,,
91980,0.014,0.015,0.017,0.021,0.024,,
92040,0.013,0.014,0.016,0.019,0.023,,
92100,0.012,0.013,0.015,0.019,0.020,,
92160,0.012,0.013,0.015,0.018,0.022,,
92220,0.013,0.014,0.015,0.018,0.022,,
92280,0.012,0.013,0.014,0.018,0.019,,
92340,0.012,0.013,0.014,0.018,0.021,,
92400,0.013,0.014,0.015,0.019,0.022,,
92460,0.013,0.014,0.015,0.019,0.021,,
92520,0.012,0.013,0.014,0.017,0.018,,
92580,0.012,0.013,0.014,0.018,0.019,,
92640,0.012,0.012,0.014,0.018,0.019,,
92700,0.011,0.012,0.014,0.016,0.018,,
92760,0.011,0.012,0.014,0.017,0.017,,
92820,0.011,0.012,0.014,0.017,0.018,,
92880,0.012,0.013,0.015,0.018,0.020,,
92940,0.012,0.013,0.014,0.018,0.020,,
93000,0.012,0.013,0.014,0.017,0.018,,
93060,0.012,0.013,0.015,0.019,0.020,,
93120,0.012,0.013,0.014,0.017,0.018,,
93180,0.012,0.013,0.014,0.017,0.018,,
93240,0.012,0.013,0.014,0.017,0.018,,
93300,0.013,0.014,0.015,0.019,0.020,,
93360,0.012,0.013,0.014,0.017,0.019,,
93420,0.012,0.013,0.014,0.017,0.018,,
93480,0.012,0.013,0.014,0.017,0.019,,
93540,0.012,0.012,0.014,0.015,0.016,,
93600,0.011,0.012,0.013,0.015,0.015,,
93660,0.011,0.012,0.013,0.016,0.017,,
93720,0.011,0.011,0.013,0.014,0.016,,
93780,0.011,0.012,0.013,0.016,0.018,,
93840,0.012,0.013,0.014,0.017,0.018,,
93900,0.011,0.012,0.013,0.016,0.017,,
93960,0.011,0.012,0.013,0.017,0.018,,
94020,0.011,0.012,0.013,0.015,0.016,,
94080,0.011,0.012,0.013,0.016,0.017,,
94140,0.013,0.013,0.015,0.018,0.020,,
94200,0.011,0.012,0.013,0.016,0.017,,
94260,0.011,0.012,0.013,0.016,0.016,,
94320,0.011,0.012,0.013,0.015,0.015,,
94380,0.011,0.012,0.013,0.017,0.018,,
94440,0.011,0.011,0.013,0.014,0.014,,
94500,0.011,0.012,0.013,0.016,0.017,,
94560,0.011,0.012,0.013,0.015,0.016,,
94620,0.011,0.012,0.013,0.015,0.016,,
94680,0.011,0.011,0.013,0.014,0.015,,
94740,0.011,0.012,0.013,0.016,0.016,,
94800,0.011,0.012,0.013,0.016,0.016,,
94860,0.011,0.012,0.013,0.016,0.016,,
94920,0.012,0.012,0.014,0.016,0.017,,
94980,0.011,0.012,0.013,0.015,0.015,,
95040,0.012,0.013,0.014,0.016,0.017,,
95100,0.011,0.012,0.013,0.015,0.015,,
95160,0.011,0.012,0.013,0.015,0.016,,
95220,0.011,0.012,0.013,0.016,0.016,,
95280,0.011,0.012,0.013,0.015,0.016,,
95340,0.011,0.012,0.013,0.015,0.016,,
95400,0.011,0.012,0.013,0.014,0.014,,
95460,0.011,0.012,0.013,0.016,0.016,,
95520,0.012,0.012,0.013,0.016,0.016,,
95580,0.012,0.013,0.014,0.016,0.018,,
95640,0.011,0.012,0.013,0.015,0.016,,
95700,0.011,0.012,0.013,0.015,0.016,,
95760,0.011,0.012,0.013,0.016,0.016,,
95820,0.011,0.012,0.013,0.016,0.016,,
95880,0.011,0.012,0.013,0.016,0.016,,
95940,0.010,0.011,0.012,0.014,0.014,,
96000,0.011,0.012,0.013,0.015,0.015,,
96060,0.011,0.011,0.012,0.014,0.015,,
96120,0.011,0.011,0.013,0.015,0.016,,
96180,0.012,0.012,0.013,0.015,0.016,,
